Unnamed: 0.1,Unnamed: 0,date,T1,P2,F3,P4,F5,T6,F7,F8,F9,D10,T11,F12,T13,F14,T15,F16,T17,T18,F19,T20,P21,P22,P23,T24,F25,F26,F27,F28,F29,F30,F31,F32,T33,F34,F35,F36,T37,T38,T39,T40,F41,T42,L43,P44,F45,F46,T47,T48,T49,P50,P51,P52,F53,F54,T55,F56,F57,T58,F59,F60,T61,F62,F63,F64,F65,T66,P67,F68,F69,W70,T71
458,458,2023-01-04 04:20:00,130.21722412109375,3.55295205116272,69.04964447021484,3.864482879638672,-0.9646899700164796,234.26173400878903,216.1048583984375,212.50701904296875,193.5973663330078,307,61.28346252441406,340.189697265625,88.58698272705078,223.7030334472656,134.58949279785156,46.04634475708008,210.2700653076172,157.8164520263672,48.2856674194336,113.5777816772461,1.10365891456604,1.1012349128723145,1.0943808555603027,138.85128784179688,21.71714210510254,-6.79130744934082,220.1619873046875,380.12994384765625,7.387358665466309,99.3066177368164,500.7039794921875,81.97317504882812,335.5955505371094,61.755279541015625,133.7987823486328,132.8732452392578,68.47093963623047,178.96022033691406,216.4208984375,181.70787048339844,17.05038833618164,276.5664978027344,60.22964096069336,0.9275984168052672,16.52257537841797,102.09071350097656,194.1396942138672,354.1097106933594,136.0630645751953,0.9459524750709534,42.58677291870117,-0.0005171298980712,81.43560791015625,22.524169921875,384.6675415039063,18.75080108642578,22.084592819213867,65.2850570678711,192.6773376464844,169.92872619628906,192.5043029785156,101.86487579345705,97.28089904785156,103.66487884521484,790.0971069335938,255.86297607421875,1.1015064716339111,27.6407527923584,65.61287689208984,77.50685119628906,307.77899169921875
459,459,2023-01-04 04:30:00,130.02615356445312,3.564483165740967,68.34407806396484,3.870626211166382,-0.6225951910018921,234.20562744140625,216.48712158203125,212.72764587402344,194.1421661376953,307,61.06227493286133,341.2062683105469,88.49147033691406,223.3130340576172,134.54307556152344,46.15309524536133,210.122314453125,157.57159423828125,48.10630416870117,113.98523712158205,1.111206293106079,1.108952522277832,1.097813844680786,138.98365783691406,21.838546752929688,-7.410571098327637,220.7040252685547,380.8025207519531,7.406603336334228,99.42564392089844,498.3724060058594,82.36660766601562,335.5839538574219,61.17973709106445,133.33665466308594,133.51080322265625,67.37812042236328,179.19346618652344,216.26971435546875,181.9076385498047,17.04546356201172,276.6323547363281,60.24348831176758,0.9278960824012756,16.51433563232422,102.02501678466795,193.7740020751953,354.68048095703125,136.2848663330078,0.9462915062904358,42.7280158996582,-0.0005171852535568,81.57540893554688,22.533327102661133,384.2864990234375,19.933408737182617,22.87802696228028,64.40970611572266,195.00991821289065,170.04576110839844,192.3702392578125,101.9675750732422,98.57609558105467,104.18358612060548,790.04296875,256.2640075683594,1.104279637336731,27.0810661315918,63.52620697021485,77.89175415039062,308.1849975585937
460,460,2023-01-04 04:40:00,130.39906311035156,3.5554959774017334,67.19889068603516,3.8602373600006095,-0.6202273964881897,234.1547698974609,216.746322631836,213.0385284423828,194.6869659423828,307,60.748294830322266,340.3623962402344,88.49147033691406,223.97039794921875,134.49029541015625,46.09407806396485,209.97457885742188,157.40965270996094,48.034549713134766,114.48934936523438,1.1138412952423096,1.109045147895813,1.10124671459198,139.11602783203125,21.99024772644043,-8.007026672363281,219.8183135986328,380.4088439941406,7.41900634765625,99.54727172851562,499.5445251464844,82.39087677001953,335.57232666015625,61.76795196533203,132.73129272460938,133.23878479003906,67.75008392333984,179.39820861816406,216.1185302734375,182.00059509277344,17.046878814697266,276.4930419921875,60.25717926025391,0.9281936883926392,16.46748924255371,101.91334533691406,193.6155242919922,354.5483703613281,136.1691131591797,0.9466304779052734,42.80210113525391,-0.0005171852535568,81.60179901123047,22.53311920166016,383.9054870605469,17.50226402282715,20.61051368713379,64.92599487304688,197.0396423339844,170.8665771484375,192.21942138671875,102.04015350341795,96.8907470703125,103.48289489746094,789.9915771484375,256.6650390625,1.1070529222488403,28.87210273742676,67.74153137207031,77.12976837158203,308.59100341796875
461,461,2023-01-04 04:50:00,130.78744506835938,3.546509027481079,67.40474700927734,3.849848508834839,-0.3629595041275024,234.17745971679688,216.8730926513672,213.34942626953125,195.2317810058593,307,60.4343147277832,340.7142028808594,88.49147033691406,223.709213256836,134.43753051757812,46.03605651855469,209.8537139892578,157.39622497558594,49.90849685668945,113.7122039794922,1.108517289161682,1.1033066511154177,1.1028680801391602,139.0615692138672,22.0810604095459,-8.550259590148926,220.8855743408203,379.4228820800781,7.415773391723633,98.5902328491211,495.8297119140625,82.30277252197266,335.8190002441406,62.05970764160156,132.12591552734375,132.77557373046875,68.12205505371094,179.5500030517578,216.16151428222656,181.9205322265625,17.069129943847656,276.3537292480469,60.26964569091797,0.928339183330536,16.417509078979492,101.9739990234375,193.6155242919922,354.5932922363281,136.0533447265625,0.9469992518424988,42.72123336791992,-0.0005171852535568,81.28941345214844,22.52520179748535,384.1275939941406,19.71763229370117,23.366043090820312,65.30077362060547,196.9833984375,171.29258728027344,192.029525756836,102.07113647460938,97.80770111083984,103.77533721923828,789.9780883789062,256.8771057128906,1.1055148839950562,29.11347389221192,67.35160827636719,77.1389389038086,308.5531311035156
462,462,2023-01-04 05:00:00,131.12759399414062,3.5402140617370605,67.7049789428711,3.843705415725708,-0.5540506839752197,234.20016479492188,216.9998779296875,213.6603240966797,195.4657592773437,307,60.3445930480957,340.90545654296875,88.68756866455078,223.485580444336,134.37025451660156,46.0987548828125,209.92124938964844,157.424560546875,48.00766372680664,113.42133331298828,1.103193283081055,1.0975680351257324,1.1013344526290894,138.67202758789062,22.149730682373047,-8.99575424194336,218.941650390625,379.7569885253906,7.399290561676025,99.25017547607422,495.2272033691406,82.22059631347656,336.1556701660156,62.091251373291016,131.52053833007812,131.45028686523438,68.00304412841797,179.60916137695312,216.30923461914065,181.8404693603516,17.08371925354004,276.2840576171875,60.276798248291016,0.928355634212494,16.45283317565918,102.08516693115234,193.6155242919922,354.7969970703125,135.8985595703125,0.9475764036178588,42.63626480102539,-0.0005170289077796,80.77925872802734,22.49804306030273,384.5265197753906,19.60849571228028,22.651308059692383,65.13744354248047,193.565673828125,169.85586547851562,191.83963012695312,102.07113647460938,99.18669128417967,103.36591339111328,789.9645385742188,256.52197265625,1.1022001504898071,28.01341819763184,64.32778930664062,77.21150207519531,307.7187194824219
463,463,2023-01-04 05:10:00,130.92495727539062,3.5395543575286865,67.86843872070312,3.841809272766113,-0.5507959723472595,234.2161865234375,217.1266632080078,213.717514038086,195.0491638183593,307,60.34723281860352,341.4751892089844,88.90750885009766,223.2845001220703,134.2884521484375,46.15878677368164,209.98880004882807,157.48825073242188,47.65947723388672,114.0062026977539,1.100866436958313,1.0969345569610596,1.0998008251190186,138.28248596191406,22.10854148864746,-9.238210678100586,219.5318298339844,380.0067443847656,7.383646965026855,99.18888854980467,498.5433654785156,82.14014434814453,336.49237060546875,62.0806884765625,131.28248596191406,132.19300842285156,67.81382751464844,179.6360626220703,216.4569702148437,181.87088012695312,17.07630157470703,276.2840576171875,60.255348205566406,0.9283721446990968,16.487810134887695,101.99385833740234,193.6219177246093,355.0007019042969,135.85577392578125,0.948153555393219,42.9711799621582,-0.0005168640054762,80.7855453491211,22.462570190429688,384.9254455566406,18.499174118041992,21.60570907592773,64.97410583496094,194.8261108398437,168.98745727539062,191.7572326660156,102.02008056640624,97.48603057861328,104.46690368652344,789.9691162109375,256.53436279296875,1.0988855361938477,27.56993865966797,64.55162048339844,77.12203216552734,307.9873046875
464,464,2023-01-04 05:20:00,130.72232055664062,3.5388946533203125,68.0947494506836,3.83991289138794,-0.5819405913352966,234.1773376464844,217.24249267578125,213.7677459716797,194.632568359375,307,60.34986877441406,340.98590087890625,89.12745666503906,223.511474609375,134.2066650390625,46.16812515258789,210.1179351806641,157.55194091796875,48.10657501220703,114.0220947265625,1.1014583110809326,1.0987597703933716,1.099668025970459,138.2234649658203,22.02742385864257,-9.40490436553955,219.6105194091797,379.4822082519531,7.368407249450684,99.27506256103516,495.3345031738281,82.027099609375,336.6018981933594,62.04985046386719,131.61514282226562,132.3119354248047,67.62460327148438,179.6629638671875,216.54177856445312,182.00889587402344,17.06468391418457,276.2840576171875,60.25486755371094,0.9284151792526244,16.481266021728516,101.89247131347656,193.6313934326172,354.55291748046875,135.9935302734375,0.9486592411994934,42.40924072265625,-0.0005167084163986,80.95050048828125,22.430524826049805,384.8558044433594,18.86240005493164,22.257219314575195,65.23674011230469,196.62667846679688,169.98704528808594,191.85406494140625,101.94782257080078,98.2459487915039,103.47248840332033,790.0640869140625,256.7919006347656,1.0996512174606323,28.532060623168945,65.09074401855469,77.13866424560547,308.255859375
465,465,2023-01-04 05:30:00,130.5334014892578,3.539761781692505,69.09721374511719,3.842020511627197,-0.3904769122600555,234.1384735107422,217.3493194580078,213.81797790527344,194.2159576416016,307,60.423187255859375,341.2708435058594,89.25557708740234,223.98638916015625,134.312255859375,46.16452026367188,210.4495391845703,157.74945068359375,48.37579727172852,114.0896453857422,1.1020503044128418,1.100584864616394,1.1010944843292236,138.52987670898438,22.09285354614257,-9.435867309570312,219.3295288085937,379.5419616699219,7.3722333908081055,99.72792053222656,499.4736633300781,81.90502166748047,336.6713562011719,62.02192306518555,131.9477996826172,132.22036743164062,67.87821197509766,179.67018127441406,216.5927124023437,182.1469116210937,17.042430877685547,276.2558898925781,60.360599517822266,0.9284725785255432,16.472511291503906,101.970947265625,193.640853881836,353.7930603027344,135.9935302734375,0.9489297866821288,42.74440383911133,-0.0005167084163986,80.93163299560547,22.39913558959961,384.7232055664063,19.17444610595703,22.582008361816406,65.51033020019531,195.89028930664065,170.73675537109375,191.95089721679688,102.0422592163086,98.06385040283205,103.92980194091795,790.1589965820312,257.0494079589844,1.1013331413269043,28.784814834594727,65.8373031616211,77.31446075439453,308.57080078125
466,466,2023-01-04 05:40:00,130.4029083251953,3.5426392555236816,69.8001937866211,3.84670662879944,-0.3904769122600555,234.1794891357422,217.4561309814453,213.8483428955078,193.8877716064453,307,60.51238632202149,340.41943359375,89.3829116821289,223.87713623046875,134.53851318359375,46.0325927734375,210.78114318847656,158.01388549804688,48.48918914794922,114.15719604492188,1.1036555767059326,1.102983474731445,1.1025209426879885,138.8363037109375,22.20500946044922,-9.49280834197998,219.1063842773437,379.7136840820313,7.380342483520508,99.6684112548828,496.0232543945313,81.9391098022461,336.7408142089844,61.99484252929688,132.28045654296875,132.5045928955078,68.19513702392578,179.67222595214844,216.6436462402344,182.1941070556641,16.965070724487305,276.2095947265625,60.4088249206543,0.9285299181938172,16.439453125,102.02581787109376,193.8558349609375,354.7369384765625,135.9935302734375,0.9492003321647644,42.052223205566406,-0.0005167084163986,80.8975601196289,22.38556671142578,384.5906066894531,19.153749465942383,22.299955368041992,65.38531494140625,194.83526611328125,170.76893615722656,192.09034729003903,102.16651153564452,97.88782501220705,104.34512329101562,790.1981811523438,257.0084533691406,1.1030151844024658,28.669239044189453,67.302001953125,77.39409637451172,308.909423828125
467,467,2023-01-04 05:50:00,130.2724151611328,3.5455167293548584,69.6791763305664,3.8513925075531006,-0.5887240767478943,234.2952575683593,217.56295776367188,213.48687744140625,193.69317626953125,307,60.60158157348633,341.0002746582031,89.4910888671875,223.536849975586,134.7647705078125,45.86262893676758,210.95819091796875,158.27833557128906,49.00422286987305,114.17576599121094,1.105918288230896,1.1055485010147097,1.1031135320663452,139.0504150390625,22.15718460083008,-9.583731651306152,219.89878845214844,380.0161437988281,7.387209415435791,99.23690795898438,499.7413940429688,82.01639556884766,336.7553100585937,62.01258087158203,132.6131134033203,132.79515075683594,68.51205444335938,179.6742706298828,216.6889190673828,182.18240356445312,16.7640323638916,276.1632995605469,60.18263244628906,0.9285203218460084,16.430891036987305,101.98004913330078,194.1305084228516,353.9884033203125,136.01376342773438,0.949455499649048,42.71888732910156,-0.0005168307106941,80.90084075927734,22.37699317932129,384.6067504882813,19.08208656311035,22.16635704040528,65.67971801757812,194.61289978027344,170.72323608398438,192.2874450683593,102.05325317382812,97.8271713256836,104.0594711303711,790.0902709960938,256.8445739746094,1.1020619869232178,28.485231399536133,65.12510681152344,77.33631134033203,308.8695373535156
468,468,2023-01-04 06:00:00,130.17974853515625,3.546558618545532,69.43158721923828,3.8524093627929688,-0.7785235643386841,234.41102600097656,217.6033477783203,213.1254119873047,193.4985809326172,307,60.713111877441406,340.218994140625,89.40935516357422,223.29315185546875,134.82144165039062,45.315673828125,210.81423950195312,158.3902587890625,49.6889877319336,113.97371673583984,1.1081808805465698,1.1081135272979736,1.1030640602111816,139.19395446777344,22.058349609375,-9.575908660888672,219.83692932128903,379.7910461425781,7.393444538116455,99.2109832763672,495.5361328125,81.99872589111328,336.7669372558594,62.0421257019043,133.09217834472656,132.16615295410156,68.53846740722656,179.7228546142578,216.73228454589844,182.17068481445312,16.528841018676758,276.240234375,60.01968765258789,0.9284873008728028,16.520301818847656,101.98303985595705,194.40516662597656,353.2398681640625,136.20059204101562,0.9496787190437316,42.57712173461914,-0.000517655222211,80.8940658569336,22.406156539916992,384.6257019042969,18.77015495300293,22.289182662963867,65.97412109375,194.67462158203125,170.45388793945312,192.4845428466797,101.95359802246094,97.6433334350586,104.18762969970705,789.982421875,256.7352905273437,1.1008949279785156,28.05910873413086,66.62825012207031,77.05113220214844,308.3509216308594
469,469,2023-01-04 06:10:00,130.17974853515625,3.545983076095581,68.94883728027344,3.851914644241333,-0.6283138990402222,234.5433349609375,217.6063690185547,212.7639312744141,193.30398559570312,307,60.8268928527832,341.4864807128906,89.32762145996094,223.6305389404297,134.80824279785156,44.82608413696289,210.67030334472656,158.45358276367188,49.43448638916016,113.77166748046876,1.107726812362671,1.106573224067688,1.103014588356018,139.3374786376953,21.894908905029297,-9.455185890197754,220.9436798095703,379.7667541503906,7.393444538116455,98.61334228515624,497.39300537109375,81.97369384765625,336.7771911621094,61.99962615966797,133.5890350341797,132.70901489257812,68.53846740722656,179.78248596191406,216.7756500244141,182.1285095214844,16.219924926757812,276.3679504394531,60.12657165527344,0.928454339504242,16.60174560546875,102.08815002441406,194.47276306152344,354.00689697265625,136.38742065429688,0.9499019980430604,42.779930114746094,-0.0005184796755202,80.84434509277344,22.42551612854004,384.6539306640625,18.597412109375,21.91329765319824,66.05694580078125,194.89683532714844,170.31356811523438,192.5970153808593,101.99301147460938,97.52269744873048,103.38575744628906,789.9388427734375,256.739501953125,1.099727749824524,28.653438568115234,68.08381652832031,76.8377685546875,307.832275390625
470,470,2023-01-04 06:20:00,130.17974853515625,3.54540753364563,68.87108612060547,3.851420164108277,-0.4599323868751526,234.68592834472656,217.609375,212.4887542724609,193.23126220703125,307,60.93816375732422,340.8143005371094,89.24089050292969,223.41444396972656,134.79505920410156,44.85299301147461,210.53042602539065,158.5168914794922,49.28871536254883,113.68223571777344,1.106099009513855,1.1044459342956543,1.1013094186782837,139.34730529785156,21.71179580688477,-9.39381217956543,219.6133575439453,379.819580078125,7.3899664878845215,99.01441192626952,497.4253540039063,81.95421600341797,336.7655639648437,61.94003677368164,134.0096893310547,134.36807250976562,68.53846740722656,179.84210205078125,216.7114105224609,182.0731658935547,16.009782791137695,276.49566650390625,60.16970443725586,0.9285405278205872,16.662174224853516,102.12310028076172,194.51075744628903,354.2150573730469,136.4766387939453,0.9500738382339478,42.50650787353516,-0.0005189664079807,80.99073028564453,22.41766929626465,384.7864990234375,18.98162269592285,22.106019973754883,65.98863983154297,194.7058868408203,170.5281524658203,192.64474487304688,102.04244995117188,98.68798065185548,105.65679931640624,790.0064697265625,256.74371337890625,1.0986380577087402,28.86455535888672,68.380126953125,77.17578887939453,307.8055725097656
471,471,2023-01-04 06:30:00,130.14602661132812,3.547266721725464,69.17230987548828,3.855962038040161,-0.5551632046699524,234.8285369873047,217.6123962402344,212.56246948242188,193.2987823486328,307,60.951316833496094,341.8241577148437,89.13610076904297,223.32107543945312,134.79263305664062,44.87044906616211,210.39572143554688,158.3538818359375,49.46921920776367,113.8800811767578,1.1044710874557495,1.1023186445236206,1.0988008975982666,139.29273986816406,21.61619758605957,-9.39381217956543,220.79786682128903,380.6379089355469,7.37505578994751,98.98350524902344,498.213623046875,81.88402557373047,336.75396728515625,61.955997467041016,133.74417114257812,134.26844787597656,68.42938232421875,179.8585968017578,216.6216278076172,182.017822265625,16.004859924316406,276.5190734863281,60.019813537597656,0.9286476969718932,16.687780380249023,102.07732391357422,194.5487518310547,354.4232177734375,136.2451171875,0.9501807689666748,43.08744812011719,-0.0005184744950383,81.50408935546875,22.388765335083008,384.9190979003906,19.259912490844727,22.389005661010746,65.92032623291016,195.58872985839844,170.74032592773438,192.69248962402344,102.12092590332033,98.9426727294922,104.3336410522461,790.0740966796875,256.6694030761719,1.0975496768951416,28.003023147583008,64.05014038085938,77.4659423828125,308.1952209472656
472,472,2023-01-04 06:40:00,130.0613555908203,3.5505459308624268,69.54008483886719,3.861634969711304,-0.3904769122600555,234.8582458496093,217.5329742431641,212.6361694335937,193.36631774902344,307,60.964473724365234,340.56280517578125,89.03131103515625,224.78619384765625,134.79263305664062,44.8376579284668,210.26101684570312,158.15603637695312,49.40346145629883,114.07793426513672,1.1023365259170532,1.1000454425811768,1.0962923765182495,139.23817443847656,21.547243118286133,-9.39381217956543,219.95999145507807,379.9000244140625,7.367634296417236,98.61406707763672,497.0611877441406,81.78551483154297,336.7211608886719,61.986175537109375,133.47866821289062,133.60699462890625,68.31144714355469,179.87240600585938,216.5318603515625,182.0101776123047,15.99573040008545,276.5190734863281,59.92123794555664,0.9287549257278442,16.621583938598633,102.07061767578124,194.4793395996093,354.6172180175781,136.0135955810547,0.9502876400947572,42.951602935791016,-0.0005179826403036,81.37496948242188,22.32805824279785,384.9854431152344,19.155244827270508,22.26993751525879,65.90188598632812,195.78468322753903,170.94589233398438,192.68263244628903,102.1713409423828,97.84300994873048,103.98306274414062,790.0850219726562,256.4889221191406,1.0966287851333618,28.21405601501465,65.03327941894531,77.63793182373047,308.2538452148437
473,473,2023-01-04 06:50:00,129.9766845703125,3.5538249015808105,69.95380401611328,3.8673079013824463,-0.3341464698314667,234.8582458496093,217.43165588378903,212.7098846435547,193.433837890625,307,60.985877990722656,340.69219970703125,88.91889190673828,223.2115020751953,134.79263305664062,44.845314025878906,210.1947021484375,157.95819091796875,49.08301162719727,114.11003112792967,1.100074052810669,1.097769856452942,1.096077799797058,139.17410278320312,21.41904067993164,-9.39381217956543,221.0369873046875,379.7905578613281,7.373152256011963,99.03457641601562,499.59710693359375,81.82674407958984,336.58221435546875,61.98919677734375,133.21315002441406,133.84414672851562,68.1935043334961,180.05105590820312,216.6876678466797,182.0146026611328,15.978496551513672,276.5190734863281,59.95912170410156,0.9290115237236024,16.56398582458496,102.09014892578124,194.4081115722656,354.4518127441406,135.87472534179688,0.9504839777946472,43.17830276489258,-0.0005176049889996,80.55423736572266,22.32071876525879,384.7531433105469,19.001882553100582,22.05705451965332,65.91446685791016,195.9380798339844,171.0932159423828,192.6302032470703,102.17784881591795,98.10460662841795,103.79338836669922,790.0310668945312,256.3084411621094,1.0973687171936035,28.290855407714844,65.5595474243164,77.58902740478516,307.921142578125
474,474,2023-01-04 07:00:00,129.85540771484375,3.547180652618408,70.27376556396484,3.85810661315918,-0.1521432399749755,234.8582458496093,217.3303375244141,212.9611358642578,193.7019195556641,307,61.06502914428711,340.8617553710937,88.79119110107422,224.0158233642578,134.76361083984375,45.05517578125,210.186264038086,157.82952880859375,48.97283172607422,113.8736343383789,1.0978114604949951,1.095752477645874,1.0965683460235596,139.1071319580078,21.27362823486328,-9.37012767791748,219.2646484375,379.7947998046875,7.38147497177124,98.9204559326172,497.7536010742188,81.93783569335938,336.4432983398437,61.98919677734375,132.9476318359375,133.7738037109375,68.09627532958984,180.0470733642578,216.8986358642578,182.0190277099609,15.970093727111816,276.4552307128906,60.03152847290039,0.9292746186256408,16.52812957763672,102.11438751220705,194.3394775390625,354.2475891113281,135.92117309570312,0.9507560729980468,42.74643707275391,-0.0005174410180188,80.48152160644531,22.357341766357425,384.5208435058594,18.695730209350582,21.848722457885746,65.92704010009766,196.20022583007807,171.0932159423828,192.5777587890625,102.06314849853516,97.1935806274414,104.09634399414062,789.9771118164062,256.15594482421875,1.0981086492538452,28.247413635253903,64.86734008789062,77.3844985961914,307.8896484375
475,475,2023-01-04 07:10:00,129.69964599609375,3.5367393493652344,70.53118896484375,3.847553014755249,-0.540682852268219,234.701171875,217.22901916503903,213.7049255371093,194.158920288086,307,61.14418029785156,340.7723388671875,88.66349029541016,223.2213134765625,134.73194885253906,45.26313400268555,210.1778259277344,157.7032470703125,49.08009338378906,113.6372299194336,1.098528265953064,1.096296787261963,1.097058892250061,139.0401611328125,21.282182693481445,-9.338197708129885,219.4012451171875,379.7464599609375,7.392510890960693,99.15949249267578,499.0524291992188,81.98310089111328,336.3569030761719,61.96076583862305,132.86180114746094,133.24832153320312,67.99957275390625,179.90260314941406,217.10958862304688,182.076889038086,15.977510452270508,276.38555908203125,60.17095947265625,0.9295434951782228,16.505950927734375,102.14043426513672,194.29673767089844,354.07244873046875,135.9676055908203,0.9510281085968018,43.21514892578125,-0.0005172771052457,80.87720489501953,22.357357025146484,384.35345458984375,18.55681610107422,21.774702072143555,65.87622833251953,196.46807861328125,171.0707550048828,192.5317230224609,101.83425903320312,99.27140808105467,104.84342956542967,789.8773803710938,256.0296630859375,1.0988205671310425,28.734603881835938,66.17151641845703,77.29913330078125,308.1595153808594
476,476,2023-01-04 07:20:00,129.5438995361328,3.5262980461120605,70.51224517822266,3.837549924850464,-0.540682852268219,234.5249938964844,217.3461303710937,214.44873046875,194.6159210205078,307,61.20363998413086,340.50640869140625,88.63428497314453,223.74790954589844,134.6998748779297,45.462135314941406,210.136459350586,157.58985900878906,48.97079086303711,113.50221252441406,1.0996134281158447,1.0968409776687622,1.0991955995559692,139.07676696777344,21.331270217895508,-9.308019638061523,220.0699005126953,380.0140075683594,7.384643077850342,99.36557006835938,495.5619812011719,81.9966812133789,336.4149780273437,61.931095123291016,132.895751953125,133.05633544921875,67.90286254882812,179.75814819335938,217.2605133056641,182.141357421875,15.979243278503418,276.3173522949219,60.19734573364258,0.9299062490463256,16.516986846923828,102.04965209960938,194.2539825439453,353.89727783203125,136.0396728515625,0.9511340856552124,43.01514053344727,-0.0005171852535568,80.97919464111328,22.34027862548828,384.3661193847656,18.696651458740234,21.793380737304688,65.80036163330078,197.39244079589844,171.00502014160156,192.4884490966797,101.796142578125,97.06742095947266,104.3522491455078,789.7413940429688,255.90338134765625,1.0994142293930054,29.41881561279297,68.66451263427734,77.29376220703125,308.1727294921875
477,477,2023-01-04 07:30:00,129.59815979003906,3.534566640853882,70.3152847290039,3.849093437194824,-0.6908888816833496,234.35430908203125,217.4879608154297,215.19253540039065,195.0729217529297,307,61.1983642578125,341.1595764160156,88.7296371459961,223.64816284179688,134.6523895263672,45.60734939575195,210.07736206054688,157.65721130371094,48.64485549926758,113.47274780273438,1.100698709487915,1.0974152088165283,1.1016265153884888,139.1316375732422,21.16829490661621,-9.278091430664062,219.4837646484375,379.6272583007813,7.366592407226562,98.81167602539062,499.4541931152344,82.21620178222656,336.4730224609375,62.01497268676758,132.9296875,132.422119140625,67.80494689941406,179.81631469726562,217.3986968994141,182.2058258056641,15.97182559967041,276.30572509765625,60.120731353759766,0.9302690625190736,16.543468475341797,101.93797302246094,194.2140655517578,354.09747314453125,136.1441650390625,0.9511505365371704,43.41205978393555,-0.0005171852535568,80.98246002197266,22.344831466674805,384.3787841796875,18.82638931274414,21.97082901000977,65.72449493408203,196.82994079589844,170.71548461914062,192.44517517089844,101.86154174804688,96.58770751953124,104.71090698242188,789.6053466796875,255.9617156982422,1.1000078916549685,28.83591651916504,66.73880767822266,77.36559295654297,308.1041564941406
478,478,2023-01-04 07:40:00,129.78390502929688,3.5468523502349854,70.15262603759766,3.860637187957764,-0.5598568320274353,234.34266662597656,217.62977600097656,215.60723876953125,194.9685974121093,307,61.19308853149414,340.3498229980469,88.82498168945312,223.2581787109375,134.60488891601562,45.5981674194336,210.01824951171875,157.7245635986328,48.60094833374024,113.44327545166016,1.1017409563064575,1.0981098413467407,1.104057550430298,139.1865234375,20.96287727355957,-9.359597206115724,220.0304718017578,379.7665100097656,7.363922595977783,99.17383575439452,497.37603759765625,82.41446685791016,336.5006103515625,62.10078048706055,132.96363830566406,132.53822326660156,67.70701599121094,179.99176025390625,217.5368804931641,182.268783569336,15.965435028076172,276.29412841796875,60.11616134643555,0.9305892586708068,16.58759880065918,102.08057403564452,194.1855010986328,354.3965148925781,136.24864196777344,0.9511670470237732,43.03926849365234,-0.0005171852535568,81.16447448730469,22.354028701782227,384.4505310058594,18.939298629760746,22.22471618652344,65.04037475585938,195.2572021484375,170.06593322753906,192.4371032714844,102.00476837158205,98.0817413330078,103.73767852783205,789.6343994140625,256.1347961425781,1.1010419130325315,28.697803497314453,64.40804290771484,77.41770935058594,308.0780029296875
479,479,2023-01-04 07:50:00,129.9696502685547,3.559138059616089,70.01055145263672,3.86889386177063,-0.6321126818656921,234.33102416992188,217.7716064453125,215.52468872070312,194.4603881835937,307,61.18961334228516,341.30731201171875,88.990966796875,223.935775756836,134.5760498046875,45.60562133789063,210.0135498046875,157.80116271972656,48.646915435791016,113.50840759277344,1.1027828454971311,1.0988043546676636,1.1045712232589722,139.26162719726562,20.988449096679688,-9.454215049743652,219.99465942382807,379.4883728027344,7.365506172180176,98.8570785522461,497.7291870117188,82.16513061523438,336.47735595703125,62.07419204711914,133.13351440429688,132.3891143798828,67.60907745361328,180.167221069336,217.33981323242188,182.33172607421875,15.960532188415527,276.2902526855469,60.17507553100586,0.930696427822113,16.554567337036133,102.1852798461914,194.15692138671875,354.0736083984375,136.2382049560547,0.9513206481933594,43.55244827270508,-0.0005170937511138,81.35821533203125,22.312515258789062,384.62152099609375,18.921077728271484,22.20918846130371,65.0951919555664,195.12579345703125,170.06800842285156,192.43975830078125,102.16973114013672,100.2134017944336,104.28990173339844,789.7428588867188,256.307861328125,1.103103756904602,28.52841758728028,65.17860412597656,77.1951904296875,308.0672607421875
480,480,2023-01-04 08:00:00,130.02105712890625,3.5497138500213623,69.46016693115234,3.855784177780152,-0.4753775000572204,234.33184814453125,217.1233062744141,215.442138671875,193.95217895507807,307,61.18961334228516,340.7294921875,89.19933319091797,223.80831909179688,134.66839599609375,45.65882873535156,210.0261688232422,157.92393493652344,49.18936920166016,113.63927459716795,1.103488206863403,1.0990610122680664,1.1050151586532593,139.33763122558594,21.054828643798828,-9.486146926879885,220.2774810791016,380.033203125,7.366343975067139,98.8880844116211,499.0501708984375,81.97438049316406,336.4541320800781,62.04779052734375,134.07366943359375,132.9001922607422,67.90689086914062,180.00372314453125,217.12814331054688,182.37423706054688,15.955628395080566,276.336669921875,60.260738372802734,0.9308035969734192,16.436246871948242,102.0414047241211,194.16729736328125,354.1158142089844,136.1337127685547,0.9515179991722108,43.1192741394043,-0.0005169293144717,80.74784851074219,22.27057456970215,384.7925109863281,18.81979751586914,22.09498405456543,65.31388092041016,195.4130859375,170.64022827148438,192.44241333007807,102.12616729736328,97.56632995605467,104.1909637451172,789.8513793945312,256.3096923828125,1.105165719985962,28.16112899780273,66.8079833984375,77.0286636352539,308.0565185546875
